"id";"nom";"categorie";"type";"plugin_origine";"id_local";"plugin_final";"editor_id";"statut_nom";"source_nom";"exclusion";"disponibilite_serveur"
"skyrim.esm|01B01E";"La Reine-louve, vol. 6";"Livre / sort";"BOOK";"Skyrim.esm";"01B01E";"Skyrim.esm";"Book4RareTheWolfQueenV6";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B026";"La Reine-louve, vol. 7";"Livre / sort";"BOOK";"Skyrim.esm";"01B026";"Skyrim.esm";"Book0WolfQueenV7";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACFD";"La Reine-louve, vol. 8";"Livre / sort";"BOOK";"Skyrim.esm";"01ACFD";"Skyrim.esm";"Book3ValuableWolfQueenV8";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACD3";"La révolte de Primeterre";"Livre / sort";"BOOK";"Skyrim.esm";"01ACD3";"Skyrim.esm";"Book2CommonFirstHoldRevolt";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACFB";"La troisième porte";"Livre / sort";"BOOK";"Skyrim.esm";"01ACFB";"Skyrim.esm";"Book3ValuableTheThirdDoor";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AD16";"La véritable nature des Orques";"Livre / sort";"BOOK";"Skyrim.esm";"01AD16";"Skyrim.esm";"Book4RareTrueNatureofOrcs";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0E0D67";"La vérité de la Mère de la nuit";"Livre / sort";"BOOK";"Skyrim.esm";"0E0D67";"Skyrim.esm";"Book4RareNightMother";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACDC";"La vie d'Uriel Septim VII";"Livre / sort";"BOOK";"Skyrim.esm";"01ACDC";"Skyrim.esm";"Book2CommonShortLifeUrielSeptim";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|028269";"La vie des saints";"Livre / sort";"BOOK";"Dragonborn.esm";"028269";"Dragonborn.esm";"DLC2Book2ReligiousLivesoftheSaints";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|07EBC2";"La ville de pierre";"Livre / sort";"BOOK";"Skyrim.esm";"07EBC2";"Skyrim.esm";"Book1CheapTheCityofStone";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACD2";"La voûte céleste";"Livre / sort";"BOOK";"Skyrim.esm";"01ACD2";"Skyrim.esm";"Book2CommonTheFirmament";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F692A";"Laissez-moi une chance";"Livre / sort";"BOOK";"Skyrim.esm";"0F692A";"Skyrim.esm";"LetterRiftenRaggedFlagon03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|03BEB6";"Laissez-passer du Gourmet";"Livre / sort";"BOOK";"Skyrim.esm";"03BEB6";"Skyrim.esm";"DB08IdentityPapers";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0EF2C0";"Langue draconique : une réalité";"Livre / sort";"BOOK";"Skyrim.esm";"0EF2C0";"Skyrim.esm";"Book3ValuableDragonLanguage";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|03661A";"Le Balafré";"Livre / sort";"BOOK";"Dragonborn.esm";"03661A";"Dragonborn.esm";"DLC2Book4RareDeathbrand";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dawnguard.esm|006925";"Le barde argonien frivole, vol. I";"Livre / sort";"BOOK";"Dawnguard.esm";"006925";"Dawnguard.esm";"DLC1Book3ValuableSultryArgonianBardVol01";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"";"À vérifier"
"skyrim.esm|01AF8A";"Le chant de Pelinal, vol. 1";"Livre / sort";"BOOK";"Skyrim.esm";"01AF8A";"Skyrim.esm";"Book2ReligiousSongofPelinalV1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AF8B";"Le chant de Pelinal, vol. 2";"Livre / sort";"BOOK";"Skyrim.esm";"01AF8B";"Skyrim.esm";"Book2ReligiousSongofPelinalV2";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AF8C";"Le chant de Pelinal, vol. 3";"Livre / sort";"BOOK";"Skyrim.esm";"01AF8C";"Skyrim.esm";"Book2ReligiousSongofPelinalV3";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AF8D";"Le chant de Pelinal, vol. 4";"Livre / sort";"BOOK";"Skyrim.esm";"01AF8D";"Skyrim.esm";"Book2ReligiousSongofPelinalV4";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AF8E";"Le chant de Pelinal, vol. 5";"Livre / sort";"BOOK";"Skyrim.esm";"01AF8E";"Skyrim.esm";"Book2ReligiousSongofPelinalV5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AF8F";"Le chant de Pelinal, vol. 6";"Livre / sort";"BOOK";"Skyrim.esm";"01AF8F";"Skyrim.esm";"Book2ReligiousSongofPelinalV6";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AF90";"Le chant de Pelinal, vol. 7";"Livre / sort";"BOOK";"Skyrim.esm";"01AF90";"Skyrim.esm";"Book2ReligiousSongofPelinalV7";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AF91";"Le chant de Pelinal, vol. 8";"Livre / sort";"BOOK";"Skyrim.esm";"01AF91";"Skyrim.esm";"Book2ReligiousSongofPelinalV8";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|02826E";"Le chant du poison, Livre I";"Livre / sort";"BOOK";"Dragonborn.esm";"02826E";"Dragonborn.esm";"DLC2Book1CheapPoisonSong1";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02826F";"Le chant du poison, Livre II";"Livre / sort";"BOOK";"Dragonborn.esm";"02826F";"Dragonborn.esm";"DLC2Book1CheapPoisonSong2";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028270";"Le chant du poison, Livre III";"Livre / sort";"BOOK";"Dragonborn.esm";"028270";"Dragonborn.esm";"DLC2Book1CheapPoisonSong3";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028271";"Le chant du poison, Livre IV";"Livre / sort";"BOOK";"Dragonborn.esm";"028271";"Dragonborn.esm";"DLC2Book1CheapPoisonSong4";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028272";"Le chant du poison, Livre V";"Livre / sort";"BOOK";"Dragonborn.esm";"028272";"Dragonborn.esm";"DLC2Book1CheapPoisonSong5";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028273";"Le chant du poison, Livre VI";"Livre / sort";"BOOK";"Dragonborn.esm";"028273";"Dragonborn.esm";"DLC2Book1CheapPoisonSong6";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028274";"Le chant du poison, Livre VII";"Livre / sort";"BOOK";"Dragonborn.esm";"028274";"Dragonborn.esm";"DLC2Book1CheapPoisonSong7";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028275";"Le code de la noblesse";"Livre / sort";"BOOK";"Dragonborn.esm";"028275";"Dragonborn.esm";"DLC2Book2CommonTrueNoblesCode";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|07EBC9";"Le Code de Malacath";"Livre / sort";"BOOK";"Skyrim.esm";"07EBC9";"Skyrim.esm";"Book1CheapTheCodeofMalacath";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFD1";"Le Coeur de Cherim";"Livre / sort";"BOOK";"Skyrim.esm";"01AFD1";"Skyrim.esm";"SkillSmithing4";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFDD";"Le coup de grâce d'Abernanit";"Livre / sort";"BOOK";"Skyrim.esm";"01AFDD";"Skyrim.esm";"SkillBlock1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|033BD8";"Le déclin d'Ahzidal";"Livre / sort";"BOOK";"Dragonborn.esm";"033BD8";"Dragonborn.esm";"DLC2Book4RareAhzidalsDescent";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|01AFCE";"Le défi de l'armurier";"Livre / sort";"BOOK";"Skyrim.esm";"01AFCE";"Skyrim.esm";"SkillSmithing1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFCF";"Le dernier fourreau d'Akrash";"Livre / sort";"BOOK";"Skyrim.esm";"01AFCF";"Skyrim.esm";"SkillSmithing2";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AD09";"Le dernier roi des Ayleids";"Livre / sort";"BOOK";"Skyrim.esm";"01AD09";"Skyrim.esm";"Book4RareLastKingOfAyleids";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|072840";"Le dernier roi des Ayleids";"Livre / sort";"BOOK";"Skyrim.esm";"072840";"Skyrim.esm";"MG03Book02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|02826A";"Le Feu et la Foi de Nchunak";"Livre / sort";"BOOK";"Dragonborn.esm";"02826A";"Dragonborn.esm";"DLC2Book4RareNchunaksFireandFaith";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|0ED03B";"Le fléau du Quartier gris";"Livre / sort";"BOOK";"Skyrim.esm";"0ED03B";"Skyrim.esm";"Book2CommonScourgeoftheGrayQuarter";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AD0A";"Le fléau légendaire";"Livre / sort";"BOOK";"Skyrim.esm";"01AD0A";"Skyrim.esm";"Book4RareLegendaryScourge";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|03ABCD";"Le Gardien et le Traître";"Livre / sort";"BOOK";"Dragonborn.esm";"03ABCD";"Dragonborn.esm";"DLC2Book4RareGuardianAndTheTraitor";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|01B262";"Le gâteau et le diamant";"Livre / sort";"BOOK";"Skyrim.esm";"01B262";"Skyrim.esm";"Book2CommonCakeandTheDiamond";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0EDA8E";"Le Grand Ravage";"Livre / sort";"BOOK";"Skyrim.esm";"0EDA8E";"Skyrim.esm";"Book3ValuableGreatCollapse";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|02F836";"Le guide du voleur";"Livre / sort";"BOOK";"Skyrim.esm";"02F836";"Skyrim.esm";"SkillPickpocket5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B00A";"Le jeu de la vente";"Livre / sort";"BOOK";"Skyrim.esm";"01B00A";"Skyrim.esm";"SkillSpeechcraft4";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|018108";"Le journal de Ralis Sedarys - Vol. 19";"Livre / sort";"BOOK";"Dragonborn.esm";"018108";"Dragonborn.esm";"DLC2dunKolbjornRalisJournal01";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|01810F";"Le journal de Ralis Sedarys - Vol. 20";"Livre / sort";"BOOK";"Dragonborn.esm";"01810F";"Dragonborn.esm";"DLC2dunKolbjornRalisJournal02";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|018110";"Le journal de Ralis Sedarys - Vol. 21";"Livre / sort";"BOOK";"Dragonborn.esm";"018110";"Dragonborn.esm";"DLC2dunKolbjornRalisJournal03";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|018111";"Le journal de Ralis Sedarys - Vol. 22";"Livre / sort";"BOOK";"Dragonborn.esm";"018111";"Dragonborn.esm";"DLC2dunKolbjornRalisJournal04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|0181CB";"Le journal de Ralis Sedarys - Vol. 23";"Livre / sort";"BOOK";"Dragonborn.esm";"0181CB";"Dragonborn.esm";"DLC2dunKolbjornRalisJournal05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|01AFD5";"Le lecteur de la cuisine rouge";"Livre / sort";"BOOK";"Skyrim.esm";"01AFD5";"Skyrim.esm";"SkillSneak5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F86FE";"Le livre de l'Enfant de dragon";"Livre / sort";"BOOK";"Skyrim.esm";"0F86FE";"Skyrim.esm";"Book3ValuableDragonborn";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACC8";"Le livre des Daedras";"Livre / sort";"BOOK";"Skyrim.esm";"01ACC8";"Skyrim.esm";"Book2CommonBookofDaedra";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B274";"Le livre jaune des devinettes";"Livre / sort";"BOOK";"Skyrim.esm";"01B274";"Skyrim.esm";"Book1CheapTheYellowBookofRiddles";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AD13";"Le livre rouge des devinettes";"Livre / sort";"BOOK";"Skyrim.esm";"01AD13";"Skyrim.esm";"Book4RareRedBookofRiddles";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFCD";"Le Lorkhan lunaire";"Livre / sort";"BOOK";"Skyrim.esm";"01AFCD";"Skyrim.esm";"SkillAlteration5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFDE";"Le miroir";"Livre / sort";"BOOK";"Skyrim.esm";"01AFDE";"Skyrim.esm";"SkillBlock2";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B26E";"Le Monomythe";"Livre / sort";"BOOK";"Skyrim.esm";"01B26E";"Skyrim.esm";"Book2ReligiousTheMonomyth";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFC3";"Le mystère de Talara, vol. 1";"Livre / sort";"BOOK";"Skyrim.esm";"01AFC3";"Skyrim.esm";"Book0MysteryOfTalaraV1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B018";"Le mystère de Talara, vol. 2";"Livre / sort";"BOOK";"Skyrim.esm";"01B018";"Skyrim.esm";"SkillRestoration5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFF0";"Le mystère de Talara, vol. 3";"Livre / sort";"BOOK";"Skyrim.esm";"01AFF0";"Skyrim.esm";"SkillDestruction5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B013";"Le mystère de Talara, vol. 4";"Livre / sort";"BOOK";"Skyrim.esm";"01B013";"Skyrim.esm";"SkillIllusion5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACF5";"Le mystère de Talara, vol. 5";"Livre / sort";"BOOK";"Skyrim.esm";"01ACF5";"Skyrim.esm";"Book3ValuablePrincessTalaraV5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACC7";"Le prince des mendiants";"Livre / sort";"BOOK";"Skyrim.esm";"01ACC7";"Skyrim.esm";"Book2CommonBeggarPrince";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B011";"Le procès des arts noirs";"Livre / sort";"BOOK";"Skyrim.esm";"01B011";"Skyrim.esm";"SkillIllusion3";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFD7";"Le récit argonien, livre 1";"Livre / sort";"BOOK";"Skyrim.esm";"01AFD7";"Skyrim.esm";"Book0ArgonianAccountBook1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACE7";"Le récit argonien, livre 2";"Livre / sort";"BOOK";"Skyrim.esm";"01ACE7";"Update.esm";"Book3ValuableArgonianAccountBook2";"Table française";"Skyrim - Interface.bsa : strings\update_french.strings";"";"À vérifier"
"skyrim.esm|01AFFC";"Le récit argonien, livre 3";"Livre / sort";"BOOK";"Skyrim.esm";"01AFFC";"Skyrim.esm";"Book0ArgonianAccountBook3";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACE8";"Le récit argonien, livre 4";"Livre / sort";"BOOK";"Skyrim.esm";"01ACE8";"Skyrim.esm";"Book3ValuableArgonianAccountBook4";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFF6";"Le récit d'Hallgerd";"Livre / sort";"BOOK";"Skyrim.esm";"01AFF6";"Skyrim.esm";"SkillHeavyArmor1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0E7EF0";"Le roi de l'Abécéen";"Livre / sort";"BOOK";"Skyrim.esm";"0E7EF0";"Skyrim.esm";"Book2CommonPirateKing";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B005";"Le ruban d'or du mérite";"Livre / sort";"BOOK";"Skyrim.esm";"01B005";"Skyrim.esm";"SkillMarksman1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0ED04E";"Le Thalmor aux trousses";"Livre / sort";"BOOK";"Skyrim.esm";"0ED04E";"Skyrim.esm";"Book3ValuableThalmor";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01ACDD";"Le voleur de vertu";"Livre / sort";"BOOK";"Skyrim.esm";"01ACDD";"Skyrim.esm";"Book2CommonThiefOfVirtue";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFE2";"Légendaire Sancre Tor";"Livre / sort";"BOOK";"Skyrim.esm";"01AFE2";"Skyrim.esm";"SkillTwoHanded2";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0ED042";"Légendes lycanthropes de Bordeciel";"Livre / sort";"BOOK";"Skyrim.esm";"0ED042";"Skyrim.esm";"Book4RareLycanthropicLegendsOfSkyrim";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0ED608";"Légendes perdues";"Livre / sort";"BOOK";"Skyrim.esm";"0ED608";"Skyrim.esm";"Book3ValuableLostLegends";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|07EB03";"Les ""Fous"" de la Crevasse";"Livre / sort";"BOOK";"Skyrim.esm";"07EB03";"Skyrim.esm";"Book2CommonMadmenoftheReach";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|02826C";"Les Anticipations";"Livre / sort";"BOOK";"Dragonborn.esm";"02826C";"Dragonborn.esm";"DLC2Book3ValuableTheAnticipations";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|03B052";"Les Cathartes";"Livre / sort";"BOOK";"Dragonborn.esm";"03B052";"Dragonborn.esm";"DLC2Book2CommonTheReclamations";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|0ED030";"Les châtelleries de Bordeciel";"Livre / sort";"BOOK";"Skyrim.esm";"0ED030";"Skyrim.esm";"Book1CheapNineHolds";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFFA";"Les chevaliers des Neuf";"Livre / sort";"BOOK";"Skyrim.esm";"01AFFA";"Skyrim.esm";"SkillHeavyArmor5";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01B23C";"Les chroniques de Nchuleft";"Livre / sort";"BOOK";"Skyrim.esm";"01B23C";"Skyrim.esm";"Book4RareChroniclesofNchuleft";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AD05";"Les cinq chants du roi Wulfharth";"Livre / sort";"BOOK";"Skyrim.esm";"01AD05";"Skyrim.esm";"Book4RareFiveSongsofKingWulfharth";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|028276";"Les diverses religions de l'Empire";"Livre / sort";"BOOK";"Dragonborn.esm";"028276";"Dragonborn.esm";"DLC2Book3ValuableVarietiesofFaithintheEmpire";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|01B22D";"Les Dunmers et leurs ancêtres";"Livre / sort";"BOOK";"Skyrim.esm";"01B22D";"Skyrim.esm";"Book2ReligiousAncestorsandtheDunmer";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AD17";"Les eaux d'Oblivion";"Livre / sort";"BOOK";"Skyrim.esm";"01AD17";"Skyrim.esm";"Book4RareWatersofOblivion";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AD03";"Les enfants du ciel";"Livre / sort";"BOOK";"Skyrim.esm";"01AD03";"Skyrim.esm";"Book4RareChildrenoftheSky";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|03ABCC";"Les enfants du Créateur";"Livre / sort";"BOOK";"Dragonborn.esm";"03ABCC";"Dragonborn.esm";"DLC2Book3ValuableChildrenOfTheAllMaker";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|01ACE2";"Les épreuves de Sainte Alessia";"Livre / sort";"BOOK";"Skyrim.esm";"01ACE2";"Skyrim.esm";"Book2ReligiousTrialsofStAlessia";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|028263";"Les Êtres changés";"Livre / sort";"BOOK";"Dragonborn.esm";"028263";"Dragonborn.esm";"DLC2Book3ValuableChangedOnes";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|0973AC";"Les gardiens de la Dague";"Livre / sort";"BOOK";"Skyrim.esm";"0973AC";"Skyrim.esm";"DA07KeepersoftheRazorNotes";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dawnguard.esm|004D5B";"Les guerres de l'aethérium";"Livre / sort";"BOOK";"Dawnguard.esm";"004D5B";"Dawnguard.esm";"DLC1LD_AetheriumWars";"Table française";"Skyrim - Interface.bsa : strings\dawnguard_french.strings";"";"À vérifier"
"skyrim.esm|01AD08";"Les jardins suspendus";"Livre / sort";"BOOK";"Skyrim.esm";"01AD08";"Skyrim.esm";"Book4RareHangingGardens";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0ED03C";"Les lettres de Vendeaume";"Livre / sort";"BOOK";"Skyrim.esm";"0ED03C";"Skyrim.esm";"Book2CommonWindhelmLetters";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|028277";"Les Murmures du Vent";"Livre / sort";"BOOK";"Dragonborn.esm";"028277";"Dragonborn.esm";"DLC2Book2CommonWordsoftheWind";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|01ACC9";"Les plus sombres ténèbres";"Livre / sort";"BOOK";"Skyrim.esm";"01ACC9";"Skyrim.esm";"Book2CommonDarkestDarkness";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|01AFE7";"Les portes d'Oblivion";"Livre / sort";"BOOK";"Skyrim.esm";"01AFE7";"Skyrim.esm";"SkillConjuration1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|028265";"Les portes des esprits";"Livre / sort";"BOOK";"Dragonborn.esm";"028265";"Dragonborn.esm";"DLC2Book2ReligiousDoorsoftheSpirit";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|068B5A";"Les quatre totems de Volskygge";"Livre / sort";"BOOK";"Skyrim.esm";"068B5A";"Skyrim.esm";"dunVolskyggePuzzleClue";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0C1E77";"Les réflexions de Shalidor";"Livre / sort";"BOOK";"Skyrim.esm";"0C1E77";"Skyrim.esm";"MGR21Book04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0C1E78";"Les réflexions de Shalidor";"Livre / sort";"BOOK";"Skyrim.esm";"0C1E78";"Skyrim.esm";"MGR21Book02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0C1E79";"Les réflexions de Shalidor";"Livre / sort";"BOOK";"Skyrim.esm";"0C1E79";"Skyrim.esm";"MGR21Book03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0C1E7A";"Les réflexions de Shalidor";"Livre / sort";"BOOK";"Skyrim.esm";"0C1E7A";"Skyrim.esm";"MGR21Book01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F6275";"Les réflexions de Shalidor";"Livre / sort";"BOOK";"Skyrim.esm";"0F6275";"Skyrim.esm";"MGR21Book06";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
