"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z";"contenu_direct"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE99";"Tonneau";"skyrim.esm|10D9C1";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1998.3319091796875";"1134.5965576171875";"7294.69140625";"LItemBarrelFoodRawMeatSame × 1 [skyrim.esm|10D9C2] ; LItemFoodSaltSmall × 1 [skyrim.esm|10D964]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE98";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2029.1280517578125";"1141.6204833984375";"7214.69140625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE97";"Tonneau";"skyrim.esm|10D9C1";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1974.6885986328125";"1124.293212890625";"7214.69140625";"LItemBarrelFoodRawMeatSame × 1 [skyrim.esm|10D9C2] ; LItemFoodSaltSmall × 1 [skyrim.esm|10D964]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE96";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2077.367919921875";"1345.8465576171875";"7294.19970703125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE94";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2015.2332763671875";"1230.26953125";"7214.69140625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE88";"Table basse";"skyrim.esm|024CA6";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1440.4610595703125";"644.1107788085938";"7214.69140625";"LItemFurnitureMiscItems75 × 2 [skyrim.esm|10E8AA] ; LootGoldChange50 × 1 [skyrim.esm|10E8A8]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE87";"Table basse";"skyrim.esm|024CA6";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1805.391845703125";"633.922607421875";"7214.69140625";"LItemFurnitureMiscItems75 × 2 [skyrim.esm|10E8AA] ; LootGoldChange50 × 1 [skyrim.esm|10E8A8]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE85";"Table basse";"skyrim.esm|024CA6";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1622.648681640625";"1581.0888671875";"7214.69140625";"LItemFurnitureMiscItems75 × 2 [skyrim.esm|10E8AA] ; LootGoldChange50 × 1 [skyrim.esm|10E8A8]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE7B";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2449.86865234375";"805.2855224609375";"7209.9970703125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE7A";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2371.31591796875";"795.1358642578125";"7209.9970703125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE78";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2411.111083984375";"799.2936401367188";"7296.80126953125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C3";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1467.0155029296875";"798.5872192382812";"7229.267578125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C2";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1615.877197265625";"434.9574279785156";"7245.5625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B0";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1389.07861328125";"962.9274291992188";"7382.06396484375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D477C";"Armoire";"skyrim.esm|06B303";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2302.467041015625";"1358.836181640625";"7214.69140625";"LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5] ; LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LootFurnitureGemsJewelry50 × 1 [skyrim.esm|10E8A9] ; LItemFurnitureMiscItems75 × 1 [skyrim.esm|10E8AA]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D477A";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2227.18505859375";"1347.400634765625";"7243.03564453125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4779";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2140.079833984375";"1281.9766845703125";"7310.873046875";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4776";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2025.32958984375";"1253.9293212890625";"7310.822265625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4772";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2477.670166015625";"1219.1148681640625";"7236.5166015625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4769";"Grand sac";"skyrim.esm|097F70";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3346.53955078125";"1142.177978515625";"7274.70458984375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4768";"Grand sac";"skyrim.esm|097F70";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3068.577880859375";"1341.68310546875";"7235.7041015625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4767";"Sac";"skyrim.esm|097F6A";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2708.036376953125";"1116.343017578125";"7272.7998046875";"LItemBarrelFoodSameSmall × 1 [skyrim.esm|10D95B]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4766";"Sac";"skyrim.esm|097F6A";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2708.036376953125";"1116.343017578125";"7263.9609375";"LItemBarrelFoodSameSmall × 1 [skyrim.esm|10D95B]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4719";"Coffre";"skyrim.esm|021363";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1408.384521484375";"555.7080078125";"7214.69140625";"LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4718";"Armoire";"skyrim.esm|06B303";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1683.1876220703125";"406.25567626953125";"7214.69140625";"LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5] ; LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LootFurnitureGemsJewelry50 × 1 [skyrim.esm|10E8A9] ; LItemFurnitureMiscItems75 × 1 [skyrim.esm|10E8AA]"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4710";"Commode";"skyrim.esm|024CA5";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1803.800048828125";"1410.3094482421875";"7214.69140625";"LItemMiscVendorClothing75 × 4 [skyrim.esm|09AF15]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|094DFE";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2009.763427734375";"1227.4853515625";"10302.8251953125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|094E01";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1976.436279296875";"1204.8538818359375";"10292.572265625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|095067";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2060.814453125";"1597.919677734375";"10447.8896484375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|09506A";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2152.463623046875";"1528.0599365234375";"10443.552734375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|095071";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2224.2607421875";"1483.0811767578125";"10451.1416015625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|09532C";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3167.0556640625";"734.7219848632812";"10687.5166015625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|09532F";"Grand sac";"skyrim.esm|097F54";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3131.088623046875";"851.7274780273438";"10681.33984375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|095330";"Grand sac";"skyrim.esm|097F54";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2993.54931640625";"765.3515625";"10505.7900390625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|095331";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3038.748046875";"621.1967163085938";"10600.7568359375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|095377";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2869.780517578125";"769.44140625";"10451.3125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|095454";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2418.026123046875";"1492.8017578125";"10536.5888671875";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Frappe-flots";"Pont inférieur du Frappe-flots";"skyrim.esm|094322";"skyrim.esm|095648";"Coffre";"skyrim.esm|03AC21";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2536.12451171875";"1408.2462158203125";"10514.275390625";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; LItemTorch05 × 1 [skyrim.esm|000E60]"
"Maison de Beitild";"Maison de Beitild";"skyrim.esm|013A88";"skyrim.esm|0E02A7";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1183.37744140625";"-855.8629760742188";"272";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0ACB6D";"Coffre";"skyrim.esm|0ACB6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"713.1426391601562";"-651.1571044921875";"-151.91079711914062";"PerkMasterTraderGold × 1 [skyrim.esm|10C1CC] ; LItemApothecaryRecipesRare50 × 1 [skyrim.esm|10F91C] ; LItemApothecaryRecipesPoisons50 × 1 [skyrim.esm|10F91B] ; LItemApothecaryRecipesCommon100 × 1 [skyrim.esm|10F91A] ; Potion médicinale × 1 [skyrim.esm|0AE723] ; VendorGoldApothecary × 1 [skyrim.esm|072AE8] ; LItemApothecaryPoisonAll75 × 10 [skyrim.esm|09CD44] ; LItemApothecaryPotionAllSkills75 × 10 [skyrim.esm|09CD40] ; LItemApothecaryPotionCureHMS75 × 10 [skyrim.esm|09CD43] ; LItemApothecaryPotionMagicEffects75 × 10 [skyrim.esm|09CD41] ; LItemApothecaryPotionResistances75 × 10 [skyrim.esm|09CD42] ; LItemPotionCureHMS × 5 [skyrim.esm|065A72] ; LItemApothecaryIngredientsCommon75 × 15 [skyrim.esm|09CD48] ; LItemApothecaryIngredienstUncommon75 × 10 [skyrim.esm|09CD49] ; LItemApothecaryIngredienstRare75 × 10 [skyrim.esm|09CD4A] ; Tas de sel × 1 [skyrim.esm|034CDF]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B32B7";"Coffre";"skyrim.esm|0774C8";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1077.221923828125";"-965.572509765625";"0.00000762939453125";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B32B8";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1147.1756591796875";"-1008.7904663085938";"7.42653226852417";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B32B9";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1146.456298828125";"-1043.366455078125";"7.42653226852417";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B32BA";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1154.1268310546875";"-1025.985595703125";"19.127588272094727";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B3328";"Coffre";"skyrim.esm|0774C8";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1032.6705322265625";"-497.5264892578125";"0.00000762939453125";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B332A";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"743.0244750976562";"-729.2817993164062";"28.344207763671875";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B332B";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"778.1250610351562";"-695.9788208007812";"29.344228744506836";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B3392";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-559.1668090820312";"-961.4913940429688";"17.364444732666016";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B3394";"Grand sac";"skyrim.esm|097F54";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-437.4090270996094";"-859.243896484375";"26.15918731689453";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B3395";"Grand sac";"skyrim.esm|097F54";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-473.6460266113281";"-884.7667846679688";"20.74497413635254";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B3396";"Grand sac";"skyrim.esm|097F70";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-616.5392456054688";"-658.9679565429688";"19.080251693725586";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B3397";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-646.7334594726562";"-725.5111694335938";"19.080251693725586";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Longère de Largashbur";"Longère de Largashbur";"skyrim.esm|01525C";"skyrim.esm|0B33A1";"Coffre";"skyrim.esm|0774C9";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-625.17236328125";"-850.057373046875";"0.0001220703125";"LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LItemEnchJewelryAll15 × 1 [skyrim.esm|101073] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootBanditEnchArmor15 × 1 [skyrim.esm|0B5564] ; LootBanditEnchWeapons15 × 1 [skyrim.esm|0B5566] ; LootBanditGems25 × 1 [skyrim.esm|08778C] ; LootBanditGold × 1 [skyrim.esm|037C27] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LItemSpecialLoot100 × 1 [skyrim.esm|1031D0]"
"Ansilvund";"Ansilvund - Site de fouilles";"skyrim.esm|0152C0";"skyrim.esm|0ECD47";"Coffre";"skyrim.esm|020670";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"4080.196533203125";"6230.42431640625";"-649.033203125";"LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootDraugrLockpick10 × 1 [skyrim.esm|08FFF5] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootDraugrScrolls10 × 1 [skyrim.esm|0A44CE] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootDraugrArmor25 × 1 [skyrim.esm|06883B] ; LootDraugrWeapon15 × 1 [skyrim.esm|068837] ; LootDraugrChestPotions15 × 1 [skyrim.esm|0C2965] ; LootDraugrArrows15 × 1 [skyrim.esm|08850E] ; LootDraugrGems15 × 1 [skyrim.esm|08850F] ; LootDraugrSoulGems20 × 1 [skyrim.esm|068836] ; Or × 20 [skyrim.esm|00000F] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Ansilvund";"Ansilvund - Site de fouilles";"skyrim.esm|0152C0";"skyrim.esm|03E29E";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1946.7449951171875";"7531.3955078125";"-464.616943359375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Ansilvund";"Ansilvund - Site de fouilles";"skyrim.esm|0152C0";"skyrim.esm|03E4DD";"Coffre";"skyrim.esm|05418E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"4381.7978515625";"4159.53076171875";"-1311.2027587890625";"LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966] ; LootWarlockSpellTomes00All15 × 1 [skyrim.esm|04C165] ; LootWarlockSoulGems25 × 2 [skyrim.esm|03509A] ; LootWarlockScrolls05 × 1 [skyrim.esm|0F627B] ; LootWarlockGems15 × 1 [skyrim.esm|035063] ; Or × 20 [skyrim.esm|00000F] ; LootGoldChange × 1 [skyrim.esm|037C2B] ; LootWarlockChestPotions15 × 1 [skyrim.esm|035060] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootEnchNecromancerRobes25 × 1 [skyrim.esm|105253] ; LootEnchRobes15 × 1 [skyrim.esm|10F9B4] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; AtrFrgDaedricRecipeListChest × 1 [skyrim.esm|10F8BC] ; AtrFrgRecipeListChest × 1 [skyrim.esm|10F8BB]"
"Ansilvund";"Ansilvund - Site de fouilles";"skyrim.esm|0152C0";"skyrim.esm|03E500";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-680.374755859375";"4282.4033203125";"-594.555908203125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Ansilvund";"Ansilvund - Site de fouilles";"skyrim.esm|0152C0";"skyrim.esm|03E528";"Urne";"skyrim.esm|01C4AC";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"921.1952514648438";"4595.384765625";"-128";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
"Ansilvund";"Ansilvund - Site de fouilles";"skyrim.esm|0152C0";"skyrim.esm|03E529";"Urne";"skyrim.esm|01C4AC";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"879.3968505859375";"4669.583984375";"-127.99996948242188";"LootPotionRestoreHMSUrns × 1 [skyrim.esm|101C27] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootImperialLuck × 1 [skyrim.esm|0AA02C] ; TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootUrnSmallTreasure30 × 1 [skyrim.esm|10FCFC]"
