"source";"source_id";"type";"plugin";"entree";"cible";"cible_id";"type_cible";"quantite";"niveau";"chance_vide";"flags_liste";"globale_chance";"concerne_keizaal"
"DLC2NordicHeavyBoss";"dragonborn.esm|026B5E";"LVLI";"Dragonborn.esm";"3";"Nordic Carved Gauntlets";"dragonborn.esm|01CD98";"ARMO";"1";"1";"0";"4";"";"true"
"DLC2NordicHeavyBoss";"dragonborn.esm|026B5E";"LVLI";"Dragonborn.esm";"4";"Nordic Carved Helmet";"dragonborn.esm|01CD99";"ARMO";"1";"1";"0";"4";"";"true"
"DLC2ChitinHeavyBoss";"dragonborn.esm|026B5D";"LVLI";"Dragonborn.esm";"1";"Bottes de chitine lourdes";"dragonborn.esm|01CD82";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2ChitinHeavyBoss";"dragonborn.esm|026B5D";"LVLI";"Dragonborn.esm";"2";"Armure de chitine lourde";"dragonborn.esm|01CD8A";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2ChitinHeavyBoss";"dragonborn.esm|026B5D";"LVLI";"Dragonborn.esm";"3";"Gantelets de chitine lourds";"dragonborn.esm|01CD8B";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2ChitinHeavyBoss";"dragonborn.esm|026B5D";"LVLI";"Dragonborn.esm";"4";"Casque de chitine lourd";"dragonborn.esm|01CD8C";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldBoss";"dragonborn.esm|026B5C";"LVLI";"Dragonborn.esm";"1";"Bottes d'ostalium";"dragonborn.esm|01CD92";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldBoss";"dragonborn.esm|026B5C";"LVLI";"Dragonborn.esm";"2";"Armure d'ostalium";"dragonborn.esm|01CD93";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldBoss";"dragonborn.esm|026B5C";"LVLI";"Dragonborn.esm";"3";"Gantelets d'ostalium";"dragonborn.esm|01CD94";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldBoss";"dragonborn.esm|026B5C";"LVLI";"Dragonborn.esm";"4";"Casque d'ostalium";"dragonborn.esm|01CD95";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAllShield20";"dragonborn.esm|026B5A";"LVLI";"Dragonborn.esm";"1";"Bottes d'ostalium";"dragonborn.esm|01CD92";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAllShield20";"dragonborn.esm|026B5A";"LVLI";"Dragonborn.esm";"2";"Armure d'ostalium";"dragonborn.esm|01CD93";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAllShield20";"dragonborn.esm|026B5A";"LVLI";"Dragonborn.esm";"3";"DLC2BonemoldGauntlets50";"dragonborn.esm|026B49";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAllShield20";"dragonborn.esm|026B5A";"LVLI";"Dragonborn.esm";"4";"DLC2BonemoldHelmet50";"dragonborn.esm|026B4A";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAllShield20";"dragonborn.esm|026B5A";"LVLI";"Dragonborn.esm";"5";"DLC2BonemoldShield20";"dragonborn.esm|026B53";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2LItemBanditArmorShield20";"dragonborn.esm|026B59";"LVLI";"Dragonborn.esm";"1";"DLC2BonemoldAllShield20";"dragonborn.esm|026B5A";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemBanditArmorShield20";"dragonborn.esm|026B59";"LVLI";"Dragonborn.esm";"2";"DLC2BanditArmorAllShield20";"dragonborn.esm|026B58";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemBanditArmorShield20";"dragonborn.esm|026B59";"LVLI";"Dragonborn.esm";"3";"DLC2BanditArmorAllShield20";"dragonborn.esm|026B58";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemBanditArmorShield20";"dragonborn.esm|026B59";"LVLI";"Dragonborn.esm";"4";"DLC2ChitinLightAllShield20";"dragonborn.esm|026B57";"LVLI";"1";"12";"0";"3";"";"false"
"DLC2LItemBanditArmorShield20";"dragonborn.esm|026B59";"LVLI";"Dragonborn.esm";"5";"DLC2ChitinHeavyAllShield20";"dragonborn.esm|01E1AA";"LVLI";"1";"16";"0";"3";"";"false"
"DLC2BanditArmorAllShield20";"dragonborn.esm|026B58";"LVLI";"Dragonborn.esm";"1";"LItemBanditBoots";"skyrim.esm|037C23";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BanditArmorAllShield20";"dragonborn.esm|026B58";"LVLI";"Dragonborn.esm";"2";"LItemBanditCuirass";"skyrim.esm|037C22";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BanditArmorAllShield20";"dragonborn.esm|026B58";"LVLI";"Dragonborn.esm";"3";"LItemBanditHeavyGauntlets50";"skyrim.esm|015BE2";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BanditArmorAllShield20";"dragonborn.esm|026B58";"LVLI";"Dragonborn.esm";"4";"LItemBanditShield20";"skyrim.esm|0C0196";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAllShield20";"dragonborn.esm|026B57";"LVLI";"Dragonborn.esm";"1";"Bottes de chitine";"dragonborn.esm|01CD86";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAllShield20";"dragonborn.esm|026B57";"LVLI";"Dragonborn.esm";"2";"Armure de chitine";"dragonborn.esm|01CD87";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAllShield20";"dragonborn.esm|026B57";"LVLI";"Dragonborn.esm";"3";"DLC2ChitinLightGauntlets50";"dragonborn.esm|026B4C";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAllShield20";"dragonborn.esm|026B57";"LVLI";"Dragonborn.esm";"4";"DLC2ChitinLightHelmet50";"dragonborn.esm|026B4D";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAllShield20";"dragonborn.esm|026B57";"LVLI";"Dragonborn.esm";"5";"DLC2ChitinShield20";"dragonborn.esm|026B54";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2NordicShield20";"dragonborn.esm|026B55";"LVLI";"Dragonborn.esm";"1";"Nordic Shield";"dragonborn.esm|026236";"ARMO";"1";"1";"80";"3";"";"true"
"DLC2ChitinShield20";"dragonborn.esm|026B54";"LVLI";"Dragonborn.esm";"1";"Bouclier de chitine";"dragonborn.esm|026235";"ARMO";"1";"1";"80";"3";"";"false"
"DLC2BonemoldShield20";"dragonborn.esm|026B53";"LVLI";"Dragonborn.esm";"1";"Bouclier d'ostalium";"dragonborn.esm|026234";"ARMO";"1";"1";"80";"3";"";"false"
"DLC2LItemBanditArmor";"dragonborn.esm|026B4F";"LVLI";"Dragonborn.esm";"1";"DLC2BonemoldAll";"dragonborn.esm|026B48";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemBanditArmor";"dragonborn.esm|026B4F";"LVLI";"Dragonborn.esm";"2";"DLC2BanditArmorAll";"dragonborn.esm|026B47";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemBanditArmor";"dragonborn.esm|026B4F";"LVLI";"Dragonborn.esm";"3";"DLC2ChitinLightAll";"dragonborn.esm|026B4B";"LVLI";"1";"12";"0";"3";"";"false"
"DLC2LItemBanditArmorAll";"dragonborn.esm|026B4E";"LVLI";"Dragonborn.esm";"1";"LItemBanditBoots";"skyrim.esm|037C23";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2LItemBanditArmorAll";"dragonborn.esm|026B4E";"LVLI";"Dragonborn.esm";"2";"LItemBanditBossCuirass";"skyrim.esm|03DF19";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2LItemBanditArmorAll";"dragonborn.esm|026B4E";"LVLI";"Dragonborn.esm";"3";"LItemBanditBossGauntlets50";"skyrim.esm|03DF18";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2LItemBanditArmorAll";"dragonborn.esm|026B4E";"LVLI";"Dragonborn.esm";"4";"LItemBanditBossHelmet50";"skyrim.esm|03DF1B";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightHelmet50";"dragonborn.esm|026B4D";"LVLI";"Dragonborn.esm";"1";"Casque de chitine";"dragonborn.esm|01CD89";"ARMO";"1";"1";"50";"3";"";"false"
"DLC2ChitinLightGauntlets50";"dragonborn.esm|026B4C";"LVLI";"Dragonborn.esm";"1";"Gantelets de chitine";"dragonborn.esm|01CD88";"ARMO";"1";"1";"50";"3";"";"false"
"DLC2ChitinLightAll";"dragonborn.esm|026B4B";"LVLI";"Dragonborn.esm";"1";"Bottes de chitine";"dragonborn.esm|01CD86";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAll";"dragonborn.esm|026B4B";"LVLI";"Dragonborn.esm";"2";"Armure de chitine";"dragonborn.esm|01CD87";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAll";"dragonborn.esm|026B4B";"LVLI";"Dragonborn.esm";"3";"DLC2ChitinLightGauntlets50";"dragonborn.esm|026B4C";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2ChitinLightAll";"dragonborn.esm|026B4B";"LVLI";"Dragonborn.esm";"4";"DLC2ChitinLightHelmet50";"dragonborn.esm|026B4D";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BonemoldHelmet50";"dragonborn.esm|026B4A";"LVLI";"Dragonborn.esm";"1";"Casque d'ostalium";"dragonborn.esm|01CD95";"ARMO";"1";"1";"50";"3";"";"false"
"DLC2BonemoldGauntlets50";"dragonborn.esm|026B49";"LVLI";"Dragonborn.esm";"1";"Gantelets d'ostalium";"dragonborn.esm|01CD94";"ARMO";"1";"1";"50";"3";"";"false"
"DLC2BonemoldAll";"dragonborn.esm|026B48";"LVLI";"Dragonborn.esm";"1";"Bottes d'ostalium";"dragonborn.esm|01CD92";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAll";"dragonborn.esm|026B48";"LVLI";"Dragonborn.esm";"2";"Armure d'ostalium";"dragonborn.esm|01CD93";"ARMO";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAll";"dragonborn.esm|026B48";"LVLI";"Dragonborn.esm";"3";"DLC2BonemoldGauntlets50";"dragonborn.esm|026B49";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BonemoldAll";"dragonborn.esm|026B48";"LVLI";"Dragonborn.esm";"4";"DLC2BonemoldHelmet50";"dragonborn.esm|026B4A";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BanditArmorAll";"dragonborn.esm|026B47";"LVLI";"Dragonborn.esm";"1";"LItemBanditBoots";"skyrim.esm|037C23";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BanditArmorAll";"dragonborn.esm|026B47";"LVLI";"Dragonborn.esm";"2";"LItemBanditCuirass";"skyrim.esm|037C22";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BanditArmorAll";"dragonborn.esm|026B47";"LVLI";"Dragonborn.esm";"3";"LItemBanditGauntlets50";"skyrim.esm|037C25";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2BanditArmorAll";"dragonborn.esm|026B47";"LVLI";"Dragonborn.esm";"4";"LItemBanditShield20";"skyrim.esm|0C0196";"LVLI";"1";"1";"0";"4";"";"false"
"DLC2RRFavorGoldAward";"dragonborn.esm|024DE6";"LVLI";"Dragonborn.esm";"1";"Or";"skyrim.esm|00000F";"MISC";"250";"1";"0";"0";"";"false"
"DLC2RRFavorGoldAward";"dragonborn.esm|024DE6";"LVLI";"Dragonborn.esm";"2";"Or";"skyrim.esm|00000F";"MISC";"500";"30";"0";"0";"";"false"
"DLC2RRFavorGoldAward";"dragonborn.esm|024DE6";"LVLI";"Dragonborn.esm";"3";"Or";"skyrim.esm|00000F";"MISC";"1000";"40";"0";"0";"";"false"
"DLC2RRFavorGoldAward";"dragonborn.esm|024DE6";"LVLI";"Dragonborn.esm";"4";"Or";"skyrim.esm|00000F";"MISC";"1500";"50";"0";"0";"";"false"
"DLC2RRFavorGoldAward";"dragonborn.esm|024DE6";"LVLI";"Dragonborn.esm";"5";"Or";"skyrim.esm|00000F";"MISC";"2000";"60";"0";"0";"";"false"
"DLC2SpellBookPoisonRune";"dragonborn.esm|020684";"LVLI";"Dragonborn.esm";"1";"Livre de sort - Rune de poison";"dragonborn.esm|020685";"BOOK";"1";"1";"100";"3";"skyrim.esm|0F2590";"false"
"DLC2SpellBookFrenzyRune";"dragonborn.esm|020683";"LVLI";"Dragonborn.esm";"1";"Livre de sort - Rune de frénésie";"dragonborn.esm|0177BD";"BOOK";"1";"1";"100";"3";"skyrim.esm|0F258D";"false"
"DLC2SpellBookAshShell";"dragonborn.esm|020682";"LVLI";"Dragonborn.esm";"1";"Livre de sort - Carapace de cendres";"dragonborn.esm|0177AC";"BOOK";"1";"1";"100";"3";"skyrim.esm|0F2584";"false"
"DLC2SpellBookAshRune";"dragonborn.esm|020681";"LVLI";"Dragonborn.esm";"1";"Livre de sort - Rune de cendres";"dragonborn.esm|0177B5";"BOOK";"1";"1";"100";"2";"skyrim.esm|0F2585";"false"
"DLC2LItemArmorHeavyAllBest";"dragonborn.esm|01FF1C";"LVLI";"Dragonborn.esm";"1";"DLC2LItemArmorBootsHeavyBest";"dragonborn.esm|01FF05";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemArmorHeavyAllBest";"dragonborn.esm|01FF1C";"LVLI";"Dragonborn.esm";"2";"DLC2LItemArmorCuirassHeavyBest";"dragonborn.esm|01FF06";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemArmorHeavyAllBest";"dragonborn.esm|01FF1C";"LVLI";"Dragonborn.esm";"3";"DLC2LItemArmorGauntletsHeavyBest";"dragonborn.esm|01FF07";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemArmorHeavyAllBest";"dragonborn.esm|01FF1C";"LVLI";"Dragonborn.esm";"4";"DLC2LItemArmorHelmetHeavyBest";"dragonborn.esm|01FF08";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemArmorHeavyAllBest";"dragonborn.esm|01FF1C";"LVLI";"Dragonborn.esm";"5";"DLC2LItemArmorShieldHeavyBest";"dragonborn.esm|01FF09";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"1";"DLC2LItemWeaponBattleAxeDremora";"dragonborn.esm|01FF0B";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"2";"DLC2LItemWeaponBowDremora";"dragonborn.esm|01FF0C";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"3";"DLC2LItemWeaponDaggerDremora";"dragonborn.esm|01FF0D";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"4";"DLC2LItemWeaponGreatSwordDremora";"dragonborn.esm|01FF0E";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"5";"DLC2LItemWeaponMaceDremora";"dragonborn.esm|01FF0F";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"6";"DLC2LItemWeaponSwordDremora";"dragonborn.esm|01FF10";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"7";"DLC2LItemWeaponWarAxeDremora";"dragonborn.esm|01FF11";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemWeaponAnyDremora";"dragonborn.esm|01FF1B";"LVLI";"Dragonborn.esm";"8";"DLC2LItemWeaponWarhammerDremora";"dragonborn.esm|01FF0A";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"1";"DLC2LItemEnchWeaponBattleAxeBest";"dragonborn.esm|01FF12";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"2";"DLC2LItemEnchWeaponBowBest";"dragonborn.esm|01FF15";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"3";"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"4";"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"5";"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"6";"DLC2LItemEnchWeaponSwordBest";"dragonborn.esm|01FF14";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"7";"DLC2LItemEnchWeaponWarAxeBest";"dragonborn.esm|01FF13";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponAnyBest";"dragonborn.esm|01FF1A";"LVLI";"Dragonborn.esm";"8";"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"1";"LItemEnchIronWarhammer";"skyrim.esm|08992A";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"2";"LItemEnchIronWarhammer";"skyrim.esm|08992A";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"3";"LItemEnchIronWarhammer";"skyrim.esm|08992A";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"4";"LItemEnchSteelWarhammer";"skyrim.esm|0A6A28";"LVLI";"1";"4";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"5";"LItemEnchSteelWarhammer";"skyrim.esm|0A6A28";"LVLI";"1";"5";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"6";"LItemEnchSteelWarhammer";"skyrim.esm|0A6A28";"LVLI";"1";"6";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"7";"LItemEnchOrcishWarHammer";"skyrim.esm|0C9A28";"LVLI";"1";"7";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"8";"LItemEnchDwarvenWarhammer";"skyrim.esm|0C9A38";"LVLI";"1";"14";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"9";"LItemEnchElvenWarhammer";"skyrim.esm|0CAF50";"LVLI";"1";"22";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"10";"LItemEnchGlassWarhammer";"skyrim.esm|0CB3BB";"LVLI";"1";"31";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"11";"LItemEnchEbonyWarhammer";"skyrim.esm|0CB3CD";"LVLI";"1";"41";"0";"2";"";"false"
"DLC2LItemEnchWeaponWarhammerBest";"dragonborn.esm|01FF19";"LVLI";"Dragonborn.esm";"12";"LItemEnchDaedricWarhammer";"skyrim.esm|0CB3DF";"LVLI";"1";"52";"0";"2";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"1";"LItemEnchIronMace";"skyrim.esm|04B57F";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"2";"LItemEnchIronMace";"skyrim.esm|04B57F";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"3";"LItemEnchIronMace";"skyrim.esm|04B57F";"LVLI";"1";"1";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"4";"LItemEnchSteelMace";"skyrim.esm|04B582";"LVLI";"1";"4";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"5";"LItemEnchSteelMace";"skyrim.esm|04B582";"LVLI";"1";"5";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"6";"LItemEnchSteelMace";"skyrim.esm|04B582";"LVLI";"1";"6";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"7";"LItemEnchOrcishMace";"skyrim.esm|0C9A25";"LVLI";"1";"7";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"8";"LItemEnchDwarvenMace";"skyrim.esm|0C9A35";"LVLI";"1";"14";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"9";"LItemEnchElvenMace";"skyrim.esm|0CAF03";"LVLI";"1";"22";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"10";"LItemEnchGlassMace";"skyrim.esm|0CB3B8";"LVLI";"1";"31";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"11";"LItemEnchEbonyMace";"skyrim.esm|0CB3CA";"LVLI";"1";"41";"0";"3";"";"false"
"DLC2LItemEnchWeaponMaceBest";"dragonborn.esm|01FF18";"LVLI";"Dragonborn.esm";"12";"LItemEnchDaedricMace";"skyrim.esm|0CB3DC";"LVLI";"1";"52";"0";"3";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"1";"LItemEnchIronGreatsword";"skyrim.esm|08992D";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"2";"LItemEnchIronGreatsword";"skyrim.esm|08992D";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"3";"LItemEnchIronGreatsword";"skyrim.esm|08992D";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"4";"LItemEnchSteelGreatsword";"skyrim.esm|0A6A21";"LVLI";"1";"4";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"5";"LItemEnchSteelGreatsword";"skyrim.esm|0A6A21";"LVLI";"1";"5";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"6";"LItemEnchSteelGreatsword";"skyrim.esm|0A6A21";"LVLI";"1";"6";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"7";"LItemEnchOrcishGreatsword";"skyrim.esm|0C9A24";"LVLI";"1";"7";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"8";"LItemEnchDwarvenGreatSword";"skyrim.esm|0C9A34";"LVLI";"1";"14";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"9";"LItemEnchElvenGreatsword";"skyrim.esm|0CAF02";"LVLI";"1";"22";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"10";"LItemEnchGlassGreatsword";"skyrim.esm|0CB3B7";"LVLI";"1";"31";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"11";"LItemEnchEbonyGreatsword";"skyrim.esm|0CB3C9";"LVLI";"1";"41";"0";"2";"";"false"
"DLC2LItemEnchWeaponGreatswordBest";"dragonborn.esm|01FF17";"LVLI";"Dragonborn.esm";"12";"LItemEnchDaedricGreatsword";"skyrim.esm|0CB3DB";"LVLI";"1";"52";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"1";"LItemEnchIronDagger";"skyrim.esm|089929";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"2";"LItemEnchIronDagger";"skyrim.esm|089929";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"3";"LItemEnchIronDagger";"skyrim.esm|089929";"LVLI";"1";"1";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"4";"LItemEnchSteelDagger";"skyrim.esm|0A6A20";"LVLI";"1";"4";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"5";"LItemEnchSteelDagger";"skyrim.esm|0A6A20";"LVLI";"1";"5";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"6";"LItemEnchSteelDagger";"skyrim.esm|0A6A20";"LVLI";"1";"6";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"7";"LItemEnchOrcishDagger";"skyrim.esm|0C9A23";"LVLI";"1";"7";"0";"2";"";"false"
"DLC2LItemEnchWeaponDaggerBest";"dragonborn.esm|01FF16";"LVLI";"Dragonborn.esm";"8";"LItemEnchDwarvenDagger";"skyrim.esm|0C9A33";"LVLI";"1";"14";"0";"2";"";"false"
